ID,age,Sex,nssec8,SES,ethgrp5,eth_new,bmival,TotalKcal_M_0,TotalKcal_SD_0,TotalKcal_M_1,TotalKcal_SD_1,desire_0.200,desire_201.500,desire_501.750,desire_751.1000,desire_1001.,location,external,restraint,emotional,automaticity,pbc,microsim.init.eatingstatus,habit.update.interval,autonomy,history_0.200,history_201.500,history_501.750,history_751.1000,history_1001.,PD
532,17,f,2,high,other,mixed/other,19.26516341,1537.795556,715.8125164,465.58,285.0822019,0.139726027,0.405479452,0.295890411,0.131506849,0.02739726,GLondon,3.2,0.482608696,0.423076923,0.588888889,0.482608696,1,187,0.090666989,0.095890411,0.4,0.320547945,0.147945205,0.035616438,0.833333333
533,25,m,l15,low,white,white,28.0298778,866.4902,192.3104505,375.2295,277.9940542,0.189041096,0.479452055,0.232876712,0.087671233,0.010958904,GLondon,2.8,0.360869565,0.361538462,0.5,0.360869565,1,164,0.282921611,0.210958904,0.446575342,0.249315068,0.073972603,0.019178082,0
534,43,f,3,medium,white,white,23.87009328,1450.1552,217.3300459,325.399375,303.6020354,0.260273973,0.424657534,0.224657534,0.076712329,0.01369863,GLondon,2.6,0.552173913,0.346153846,0.455555556,0.552173913,1,138,0.216756849,0.205479452,0.465753425,0.216438356,0.095890411,0.016438356,0
535,30,m,3,medium,white,white,29.72016339,1436.10695,546.5192474,411.8015,302.4908552,0.175342466,0.449315068,0.232876712,0.117808219,0.024657534,GLondon,2.5,0.413043478,0.161538462,0.433333333,0.413043478,1,123,0.803009602,0.167123288,0.405479452,0.298630137,0.104109589,0.024657534,0.083333333
536,84,f,1,high,white,white,22.20438709,835.849,487.1683261,318.8833333,40.20515431,0.002739726,0.997260274,0,0,0,GLondon,1.2,0.37826087,0.1,0.144444444,0.37826087,1,113,0.129227388,0.005479452,0.994520548,0,0,0,0.25
537,16,m,1,high,other,mixed/other,37.69204391,1105.3631,286.250261,232.3333333,114.3841918,0.375342466,0.616438356,0.008219178,0,0,GLondon,3.3,0.62173913,0.423076923,0.611111111,0.62173913,1,62,0.648047505,0.38630137,0.6,0.01369863,0,0,0.166666667
538,16,m,4,medium,white,white,22.78500213,1441.19185,978.30091,848.7879,561.4213777,0.068493151,0.197260274,0.271232877,0.194520548,0.268493151,GLondon,3,0.308695652,0.392307692,0.544444444,0.308695652,1,168,0.922449888,0.057534247,0.131506849,0.167123288,0.18630137,0.457534247,0
539,50,f,l15,low,white,white,26.10107269,1046.167525,294.1672772,334.06,225.6987895,0.175342466,0.580821918,0.210958904,0.032876712,0,GLondon,2.3,0.708695652,0.253846154,0.388888889,0.708695652,1,139,0.103885278,0.230136986,0.542465753,0.210958904,0.01369863,0.002739726,0
540,27,f,l15,low,white,white,39.76478181,1022.91425,139.2402757,260.595,87.2340826,0.235616438,0.764383562,0,0,0,GLondon,2.9,0.430434783,0.376923077,0.522222222,0.430434783,1,77,0.463843955,0.282191781,0.717808219,0,0,0,0.083333333
541,44,f,l15,low,white,white,24.75665748,1108.24115,425.8739366,220.9075,135.6445105,0.126027397,0.369863014,0.224657534,0.183561644,0.095890411,GLondon,1.4,0.37826087,0.192307692,0.188888889,0.37826087,1,80,0.345460276,0.446575342,0.523287671,0.030136986,0,0,0
542,17,f,1,high,white,white,23.80009939,873.6224,172.5422871,430.145,308.1316732,0.109589041,0.419178082,0.284931507,0.139726027,0.046575342,GLondon,2.4,0.273913043,0.223076923,0.411111111,0.273913043,1,82,0.330356616,0.183561644,0.402739726,0.312328767,0.090410959,0.010958904,0.833333333
543,43,m,6,medium,white,white,22.79032897,2627.6393,302.692828,890.814,694.4194965,0.060273973,0.123287671,0.161643836,0.147945205,0.506849315,GLondon,2.5,0.37826087,0.1,0.433333333,0.37826087,1,105,0.879792693,0.049315068,0.131506849,0.15890411,0.150684932,0.509589041,0.5
544,33,m,1,high,white,white,27.08323045,1340.88425,618.2420656,586.335,137.1854058,0.002739726,0.230136986,0.646575342,0.117808219,0.002739726,GLondon,2.9,0.552173913,0.3,0.522222222,0.552173913,1,103,0.665022238,0.002739726,0.254794521,0.6,0.142465753,0,0.25
545,17,f,2,high,other,mixed/other,19.26516341,1537.795556,715.8125164,465.58,285.0822019,0.139726027,0.405479452,0.295890411,0.131506849,0.02739726,GLondon,3.4,0.569565217,0.484615385,0.633333333,0.569565217,1,94,0.235687991,0.145205479,0.37260274,0.323287671,0.120547945,0.038356164,0.833333333
546,17,f,1,high,white,white,23.4276888,1023.2775,251.4819423,219.915,190.6424425,0.375342466,0.536986301,0.087671233,0,0,GLondon,2.3,0.691304348,0.361538462,0.388888889,0.691304348,1,155,0.184866239,0.389041096,0.526027397,0.079452055,0.005479452,0,0
547,36,f,8,low,white,white,26.88278046,1051.547063,414.7630787,114.625,66.10164521,0.887671233,0.112328767,0,0,0,GLondon,3,0.552173913,0.130769231,0.544444444,0.552173913,1,91,0.220569411,0.890410959,0.109589041,0,0,0,0.083333333
548,30,f,2,high,white,white,24.03760338,866.5064,182.05164,124.8,0.282842712,1,0,0,0,0,GLondon,2.7,0.586956522,0.330769231,0.477777778,0.586956522,1,132,0.619400074,1,0,0,0,0,0
549,23,f,1,high,white,white,19.91181607,1819.7055,596.1339497,757.885,506.2438667,0.082191781,0.194520548,0.210958904,0.18630137,0.326027397,GLondon,3.2,0.343478261,0.392307692,0.588888889,0.343478261,1,73,0.293355901,0.090410959,0.150684932,0.21369863,0.194520548,0.350684932,0
550,31,m,1,high,white,white,27.32572153,1451.8418,473.7840705,323.2225,391.8623483,0.232876712,0.375342466,0.232876712,0.115068493,0.043835616,GLondon,2.8,0.343478261,0.115384615,0.5,0.343478261,1,91,0.937578005,0.210958904,0.380821918,0.238356164,0.115068493,0.054794521,0
551,67,f,4,medium,white,white,21.78714293,1357.806475,540.9976438,256.9331,94.36421697,0.263013699,0.728767123,0.008219178,0,0,GLondon,1.5,0.62173913,0.1,0.211111111,0.62173913,1,74,0.25506405,0.273972603,0.723287671,0.002739726,0,0,0
552,33,m,6,medium,white,white,25.41416963,3055.10675,719.0423098,325.8,0,0,1,0,0,0,GLondon,2.4,0.343478261,0.161538462,0.411111111,0.343478261,1,101,0.748079372,0,1,0,0,0,0
553,70,m,3,medium,white,white,29.60340277,1437.92375,242.1563404,943.87,72.06579077,0,0,0,0.731506849,0.268493151,GLondon,1.5,0.639130435,0.1,0.211111111,0.639130435,1,183,0.437839096,0,0,0.008219178,0.753424658,0.238356164,0
554,51,m,6,medium,white,white,26.23795733,1649.113175,481.0814707,1017.85375,222.1655632,0,0.008219178,0.095890411,0.364383562,0.531506849,GLondon,2.7,0.552173913,0.130769231,0.477777778,0.552173913,1,66,0.988198881,0,0.002739726,0.087671233,0.408219178,0.501369863,0
555,26,m,5,medium,other,mixed/other,27.05849087,1729.2692,607.910999,319.705,215.8745286,0.235616438,0.531506849,0.183561644,0.046575342,0.002739726,GLondon,2.3,0.37826087,0.1,0.388888889,0.37826087,1,167,0.568001139,0.243835616,0.569863014,0.169863014,0.016438356,0,0
556,17,f,1,high,white,white,22.27676981,1538.864725,608.253458,268.95,216.6679921,0.260273973,0.597260274,0.134246575,0.005479452,0.002739726,GLondon,3.2,0.343478261,0.484615385,0.588888889,0.343478261,1,125,0.286075365,0.317808219,0.531506849,0.142465753,0.008219178,0,0.083333333
557,38,m,4,medium,white,white,28.65969427,1823.05515,194.4878773,611.3833333,484.15305,0.093150685,0.205479452,0.243835616,0.2,0.257534247,GLondon,2.2,0.326086957,0.130769231,0.366666667,0.326086957,1,126,0.976783648,0.109589041,0.24109589,0.232876712,0.191780822,0.224657534,0.916666667
558,38,m,6,medium,white,white,38.57576599,1658.727275,637.9757166,114.132,75.58917376,0.882191781,0.117808219,0,0,0,GLondon,3.1,0.639130435,0.253846154,0.566666667,0.639130435,1,89,0.802403044,0.849315068,0.150684932,0,0,0,0
559,41,m,6,medium,white,white,27.74698441,1363.6606,486.5912216,529.57,208.1774216,0.046575342,0.419178082,0.391780822,0.128767123,0.01369863,GLondon,2.6,0.517391304,0.392307692,0.455555556,0.517391304,1,95,0.82106742,0.046575342,0.389041096,0.416438356,0.142465753,0.005479452,0
560,38,m,2,high,white,white,22.60523951,1408.65325,466.9454426,573.8925,597.0659161,0.115068493,0.235616438,0.197260274,0.167123288,0.284931507,GLondon,2.4,0.586956522,0.192307692,0.411111111,0.586956522,1,116,0.974284157,0.098630137,0.230136986,0.180821918,0.194520548,0.295890411,0.083333333
561,17,f,1,high,white,white,23.4276888,1023.2775,251.4819423,219.915,190.6424425,0.375342466,0.536986301,0.087671233,0,0,GLondon,3.6,0.430434783,0.376923077,0.677777778,0.430434783,1,39,0.65815771,0.394520548,0.545205479,0.054794521,0.005479452,0,0
562,44,m,1,high,mixed,mixed/other,32.05691966,968.18375,365.2431977,344.5,216.4709372,0.260273973,0.542465753,0.17260274,0.024657534,0,GLondon,2.8,0.326086957,0.315384615,0.5,0.326086957,1,47,0.694259249,0.235616438,0.509589041,0.232876712,0.019178082,0.002739726,0
563,63,m,6,medium,white,white,26.37090032,1670.62565,426.4586952,166.28665,162.1061906,0.490410959,0.476712329,0.032876712,0,0,GLondon,3.1,0.360869565,0.453846154,0.566666667,0.360869565,1,145,0.465662308,0.506849315,0.482191781,0.010958904,0,0,0
564,58,m,4,medium,white,white,25.53364229,1256.465,328.9578766,174.03,40.47482922,0.802739726,0.197260274,0,0,0,GLondon,2.8,0.37826087,0.161538462,0.5,0.37826087,1,66,0.825656177,0.789041096,0.210958904,0,0,0,0
565,17,f,2,high,white,white,26.27121834,1282.11275,356.3486418,141.84,0,0.936986301,0.063013699,0,0,0,GLondon,2.8,0.326086957,0.3,0.5,0.326086957,1,113,0.150465724,1,0,0,0,0,1
566,36,f,3,medium,white,white,31.48553965,1519.68,358.691536,292.34,231.7310232,0.260273973,0.493150685,0.221917808,0.024657534,0,GLondon,2.2,0.743478261,0.315384615,0.366666667,0.743478261,1,91,0.189020735,0.208219178,0.575342466,0.2,0.016438356,0,0.166666667
567,30,f,8,low,white,white,26.92069694,796.24215,180.8147404,88.8,0,1,0,0,0,0,GLondon,3.8,0.830434783,0.576923077,0.722222222,0.830434783,1,48,0.239790636,1,0,0,0,0,0.083333333
568,21,f,1,high,white,white,22.86371911,1018.637763,109.7586988,349.634375,261.5166903,0.216438356,0.465753425,0.238356164,0.073972603,0.005479452,GLondon,2.8,0.517391304,0.530769231,0.5,0.517391304,1,106,0.317921428,0.210958904,0.465753425,0.238356164,0.079452055,0.005479452,0.083333333
569,27,f,2,high,white,white,24.66950231,1007.76085,262.445374,340.00375,163.4199395,0.202739726,0.624657534,0.169863014,0.002739726,0,GLondon,3.3,0.534782609,0.361538462,0.611111111,0.534782609,1,190,0.21067689,0.2,0.624657534,0.17260274,0.002739726,0,0.083333333
570,36,f,3,medium,white,white,32.35917147,864.7225,129.7620264,447.6363333,149.8123759,0.049315068,0.583561644,0.336986301,0.030136986,0,GLondon,3,0.569565217,0.607692308,0.544444444,0.569565217,1,159,0.062657735,0.057534247,0.583561644,0.328767123,0.030136986,0,0.083333333
571,71,f,4,medium,white,white,26.15243343,1212.39968,170.7848646,372.71,126.4821679,0.065753425,0.797260274,0.134246575,0.002739726,0,GLondon,3.2,0.77826087,0.607692308,0.588888889,0.77826087,1,110,0.472867863,0.063013699,0.783561644,0.147945205,0.005479452,0,0.083333333
572,26,m,2,high,white,white,25.46401086,961.1599,286.7289587,268.38,0,0,1,0,0,0,GLondon,1.6,0.395652174,0.130769231,0.233333333,0.395652174,1,81,0.912023543,0,1,0,0,0,0
573,53,f,3,medium,mixed,mixed/other,35.8823123,1435.09255,524.118355,137.4325,45.70779902,0.890410959,0.109589041,0,0,0,GLondon,2.5,0.447826087,0.423076923,0.433333333,0.447826087,1,136,0.202623457,0.895890411,0.104109589,0,0,0,0.25
574,67,m,1,high,mixed,mixed/other,28.24706247,1921.998825,489.3187712,318.4475,209.2449527,0.24109589,0.539726027,0.202739726,0.016438356,0,GLondon,2.3,0.5,0.161538462,0.388888889,0.5,1,92,0.999996948,0.235616438,0.553424658,0.17260274,0.038356164,0,0
575,18,f,1,high,white,white,34.88712407,712.115275,296.9402368,371.9075,380.7497225,0.183561644,0.320547945,0.309589041,0.123287671,0.063013699,GLondon,3.5,0.9,0.484615385,0.655555556,0.9,1,78,0.187425485,0.208219178,0.397260274,0.230136986,0.106849315,0.057534247,0
576,16,f,2,high,mixed,mixed/other,24.15250995,1102.844813,122.7504712,243.2715,210.8543371,0.309589041,0.550684932,0.120547945,0.019178082,0,GLondon,3.1,0.62173913,0.453846154,0.566666667,0.62173913,1,83,0.117776072,0.347945205,0.545205479,0.090410959,0.016438356,0,0.083333333
577,34,m,2,high,white,white,25.37880473,2043.14125,140.6788691,761.55125,361.4457607,0.04109589,0.180821918,0.257534247,0.268493151,0.252054795,GLondon,2.6,0.586956522,0.176923077,0.455555556,0.586956522,1,106,0.6905677,0.046575342,0.197260274,0.276712329,0.232876712,0.246575342,0
578,16,f,2,high,white,white,18.01925062,1200.698,270.9463076,615.183,418.4770942,0.106849315,0.210958904,0.293150685,0.216438356,0.17260274,GLondon,2.8,0.552173913,0.192307692,0.5,0.552173913,1,108,0.204082049,0.079452055,0.260273973,0.271232877,0.183561644,0.205479452,0
579,47,f,5,medium,white,white,24.20108991,1423.2908,294.7437621,130.75,0,1,0,0,0,0,GLondon,2.7,0.62173913,0.3,0.477777778,0.62173913,1,142,0.128568399,1,0,0,0,0,0.083333333
580,16,f,1,high,white,white,23.07999666,1325.59325,141.1755041,58.25125,27.7025,1,0,0,0,0,GLondon,2.6,0.62173913,0.330769231,0.455555556,0.62173913,1,114,0.14769627,1,0,0,0,0,0.416666667
581,33,m,2,high,other,mixed/other,27.77226741,2656.574375,943.0961739,294.8975,183.0930733,0.263013699,0.610958904,0.120547945,0.005479452,0,GLondon,2.9,0.413043478,0.130769231,0.522222222,0.413043478,1,95,0.940481077,0.254794521,0.591780822,0.150684932,0.002739726,0,0.5
582,69,m,8,low,white,white,22.6235694,2138.547838,731.2305977,264.0525,61.10475452,0.150684932,0.849315068,0,0,0,GLondon,2.4,0.465217391,0.130769231,0.411111111,0.465217391,1,122,0.91855738,0.156164384,0.843835616,0,0,0,0
583,37,m,6,medium,white,white,31.18242311,1426.6249,352.6755063,323.1716,146.1558984,0.169863014,0.693150685,0.134246575,0.002739726,0,GLondon,2.5,0.447826087,0.146153846,0.433333333,0.447826087,1,73,0.806202861,0.216438356,0.665753425,0.112328767,0.005479452,0,0
584,33,m,6,medium,white,white,25.41416963,3055.10675,719.0423098,325.8,0,0,1,0,0,0,GLondon,2.7,0.308695652,0.223076923,0.477777778,0.308695652,1,83,0.197758263,0,1,0,0,0,0
585,90,m,3,medium,white,white,27.39058483,1323.15125,249.6387507,229.8075,147.8761809,0.41369863,0.545205479,0.04109589,0,0,GLondon,1.4,0.360869565,0.1,0.188888889,0.360869565,1,101,0.983309332,0.4,0.575342466,0.024657534,0,0,0
586,59,m,6,medium,white,white,28.75244571,1191.6075,537.4289959,235.44,0,0,1,0,0,0,GLondon,1.4,0.62173913,0.1,0.188888889,0.62173913,1,91,0.894319573,0,1,0,0,0,0
587,32,f,5,medium,white,white,25.27922692,1493.80565,167.5736639,713.48525,200.035458,0.002739726,0.117808219,0.443835616,0.353424658,0.082191781,GLondon,2.5,0.256521739,0.176923077,0.433333333,0.256521739,1,87,0.115742122,0.008219178,0.131506849,0.438356164,0.331506849,0.090410959,0.083333333
588,33,m,3,medium,white,white,29.39470712,1302.26625,564.8398263,313.2375,401.3862508,0.183561644,0.419178082,0.260273973,0.106849315,0.030136986,GLondon,2.8,0.604347826,0.284615385,0.5,0.604347826,1,121,0.811913849,0.22739726,0.391780822,0.21369863,0.101369863,0.065753425,0
589,18,f,2,high,mixed,mixed/other,16.7103747,886.5824,160.455205,293.12,208.57083,0.153424658,0.643835616,0.194520548,0.008219178,0,GLondon,3.6,0.604347826,0.315384615,0.677777778,0.604347826,1,119,0.270820617,0.265753425,0.550684932,0.164383562,0.016438356,0.002739726,0
590,60,f,5,medium,white,white,25.85517036,1622.697875,514.4295316,362.92,100.2550328,0.060273973,0.871232877,0.068493151,0,0,GLondon,2.6,0.604347826,0.315384615,0.455555556,0.604347826,1,154,0.267540155,0.054794521,0.868493151,0.076712329,0,0,0
591,17,f,2,high,white,white,39.35069979,883.99575,401.6157102,144.485,220.4021345,0.550684932,0.42739726,0.021917808,0,0,GLondon,4.3,0.604347826,0.484615385,0.833333333,0.604347826,1,77,0.515982707,0.484931507,0.44109589,0.071232877,0.002739726,0,0
592,21,f,1,high,white,white,19.21875,1150.33375,181.0017091,544.2795,304.0348522,0.093150685,0.290410959,0.295890411,0.243835616,0.076712329,GLondon,3.2,0.482608696,0.361538462,0.588888889,0.482608696,1,132,0.286181945,0.087671233,0.306849315,0.339726027,0.202739726,0.063013699,0.083333333
593,18,m,4,medium,white,white,23.45856238,2492.9578,272.1367561,356.8,241.8580454,0.18630137,0.487671233,0.254794521,0.057534247,0.01369863,GLondon,3.1,0.586956522,0.253846154,0.566666667,0.586956522,1,83,0.867468676,0.197260274,0.520547945,0.230136986,0.046575342,0.005479452,0.083333333
594,77,m,l15,low,white,white,22.88399135,1699.9103,212.7384687,659.2775,423.4243775,0.101369863,0.219178082,0.224657534,0.249315068,0.205479452,GLondon,2.2,0.256521739,0.207692308,0.366666667,0.256521739,1,88,0.926746831,0.071232877,0.216438356,0.263013699,0.219178082,0.230136986,0.166666667
595,39,f,1,high,white,white,34.50624356,976.460025,398.1575642,417.32,70.37643427,0,0.895890411,0.104109589,0,0,GLondon,3.1,0.586956522,0.407692308,0.566666667,0.586956522,1,94,0.245953169,0.002739726,0.838356164,0.15890411,0,0,0
596,18,f,2,high,mixed,mixed/other,16.7103747,886.5824,160.455205,293.12,208.57083,0.153424658,0.643835616,0.194520548,0.008219178,0,GLondon,2.5,0.326086957,0.146153846,0.433333333,0.326086957,1,95,0.182267258,0.271232877,0.556164384,0.153424658,0.019178082,0,0
597,25,m,l15,low,white,white,28.0298778,866.4902,192.3104505,375.2295,277.9940542,0.189041096,0.479452055,0.232876712,0.087671233,0.010958904,GLondon,2.2,0.360869565,0.161538462,0.366666667,0.360869565,1,170,0.871037017,0.161643836,0.449315068,0.287671233,0.090410959,0.010958904,0
598,54,m,4,medium,white,white,32.15915455,899.0304,232.4155708,131.34,52.71860899,0.890410959,0.109589041,0,0,0,GLondon,1.5,0.326086957,0.1,0.211111111,0.326086957,1,120,0.974415505,0.915068493,0.084931507,0,0,0,0
599,23,m,1,high,white,white,23.15365306,2128.4329,757.7166599,493.26525,256.3547914,0.126027397,0.389041096,0.331506849,0.117808219,0.035616438,GLondon,3.7,0.169565217,0.407692308,0.7,0.169565217,1,134,0.903956521,0.104109589,0.375342466,0.353424658,0.136986301,0.030136986,0
600,16,f,2,high,mixed,mixed/other,24.15250995,1102.844813,122.7504712,243.2715,210.8543371,0.309589041,0.550684932,0.120547945,0.019178082,0,GLondon,3.6,0.656521739,0.453846154,0.677777778,0.656521739,1,119,0.102410067,0.367123288,0.504109589,0.117808219,0.010958904,0,0.083333333
601,49,m,6,medium,white,white,32.00969498,1403.41375,1122.275738,636.02,815.4642745,0.145205479,0.219178082,0.2,0.191780822,0.243835616,GLondon,4.1,0.639130435,0.746153846,0.788888889,0.639130435,1,119,0.747493849,0.101369863,0.15890411,0.153424658,0.120547945,0.465753425,0
602,57,f,5,medium,white,white,20.50535694,1898.634275,149.4674833,409.945,298.5696999,0.175342466,0.402739726,0.260273973,0.134246575,0.02739726,GLondon,3,0.5,0.361538462,0.544444444,0.5,1,69,0.074022379,0.15890411,0.443835616,0.271232877,0.095890411,0.030136986,0.083333333
603,57,m,3,medium,white,white,25.3717739,1264.101416,814.099318,357.68,72.33117309,0.008219178,0.978082192,0.01369863,0,0,GLondon,1.9,0.604347826,0.176923077,0.3,0.604347826,1,142,0.644608124,0.019178082,0.964383562,0.016438356,0,0,0
604,63,f,1,high,white,white,28.12417044,2631.6815,104.8086827,531.175,239.0093378,0.087671233,0.361643836,0.367123288,0.161643836,0.021917808,GLondon,2.6,0.291304348,0.161538462,0.455555556,0.291304348,1,73,0.298430878,0.057534247,0.367123288,0.421917808,0.123287671,0.030136986,0
605,46,m,l15,low,white,white,35.33483862,1935.417665,578.086785,442.3214,398.4417992,0.178082192,0.326027397,0.249315068,0.150684932,0.095890411,GLondon,1.6,0.37826087,0.161538462,0.233333333,0.37826087,1,80,0.989033199,0.120547945,0.336986301,0.295890411,0.156164384,0.090410959,0
606,18,m,1,high,white,white,26.0687934,1896.2991,319.6635235,830.97,345.6448753,0.021917808,0.210958904,0.252054795,0.268493151,0.246575342,GLondon,3.2,0.343478261,0.207692308,0.588888889,0.343478261,1,179,0.886656138,0.021917808,0.164383562,0.257534247,0.230136986,0.326027397,0.333333333
607,17,f,1,high,white,white,22.27676981,1538.864725,608.253458,268.95,216.6679921,0.260273973,0.597260274,0.134246575,0.005479452,0.002739726,GLondon,3.8,0.604347826,0.453846154,0.722222222,0.604347826,1,192,0.187584838,0.361643836,0.504109589,0.123287671,0.010958904,0,0.083333333
608,19,f,1,high,white,white,24.72438542,1173.246,181.2107094,800.6235,510.9209399,0.065753425,0.18630137,0.15890411,0.221917808,0.367123288,GLondon,3.7,0.482608696,0.115384615,0.7,0.482608696,1,116,0.422770378,0.063013699,0.178082192,0.180821918,0.202739726,0.375342466,0.166666667
609,51,m,3,medium,white,white,27.69058422,939.13735,428.3654569,362.8625,113.0038449,0.065753425,0.81369863,0.120547945,0,0,GLondon,2,0.465217391,0.192307692,0.322222222,0.465217391,1,60,0.983756091,0.076712329,0.791780822,0.131506849,0,0,0
610,60,f,5,medium,white,white,33.65910766,1042.414775,191.1987611,96.7725,19.36821344,1,0,0,0,0,GLondon,2.3,0.691304348,0.315384615,0.388888889,0.691304348,1,39,0.190875112,1,0,0,0,0,0
611,18,f,1,high,white,white,18.61333085,667.5399463,560.0042719,415.2325,291.0114958,0.147945205,0.463013699,0.249315068,0.123287671,0.016438356,GLondon,3.7,0.691304348,0.146153846,0.7,0.691304348,1,84,0.311290612,0.150684932,0.446575342,0.290410959,0.087671233,0.024657534,0
612,21,f,2,high,white,white,25.75631968,1049.834867,501.8624706,167.8333333,79.99114534,0.2,0.471232877,0.246575342,0.082191781,0,GLondon,2.5,0.447826087,0.130769231,0.433333333,0.447826087,1,127,0.084632932,0.630136986,0.369863014,0,0,0,0.75
613,32,f,6,medium,white,white,30.49221673,789.4594,495.70198,311.755,227.3456929,0.224657534,0.517808219,0.230136986,0.02739726,0,GLondon,3.2,0.517391304,0.530769231,0.588888889,0.517391304,1,110,0.011862992,0.235616438,0.545205479,0.183561644,0.030136986,0.005479452,0
614,33,m,1,high,white,white,27.42854408,1792.0505,551.9655418,140.75,84.61972288,0.761643836,0.238356164,0,0,0,GLondon,2.7,0.552173913,0.407692308,0.477777778,0.552173913,1,125,0.954170639,0.720547945,0.279452055,0,0,0,0
615,29,f,4,medium,white,white,20.65898069,1048.441875,327.2344701,143.9666667,103.9052844,0.698630137,0.301369863,0,0,0,GLondon,2.3,0.430434783,0.130769231,0.388888889,0.430434783,1,80,0.149339915,0.690410959,0.309589041,0,0,0,0
616,28,f,5,medium,other,mixed/other,36.62990064,1309.246,174.3228628,50.96,0,1,0,0,0,0,GLondon,2.5,0.691304348,0.3,0.433333333,0.691304348,1,133,0.28467085,1,0,0,0,0,0.166666667
617,16,f,1,high,white,white,21.43677099,1619.910025,325.6461851,292.99805,179.4652027,0.252054795,0.619178082,0.120547945,0.008219178,0,GLondon,3.6,0.708695652,0.730769231,0.677777778,0.708695652,1,107,0.181118771,0.22739726,0.64109589,0.120547945,0.010958904,0,0
618,32,f,5,medium,white,white,33.10995481,2057.228375,695.8088428,578.29625,265.3474217,0.073972603,0.306849315,0.389041096,0.178082192,0.052054795,GLondon,2.8,0.517391304,0.269230769,0.5,0.517391304,1,60,0.119088415,0.084931507,0.331506849,0.334246575,0.183561644,0.065753425,0
619,34,m,2,high,white,white,30.70442044,1569.1244,324.9975165,52.36666667,40.72865494,0.506849315,0.490410959,0.002739726,0,0,GLondon,1.8,0.569565217,0.115384615,0.277777778,0.569565217,1,103,0.443480003,1,0,0,0,0,0
620,30,f,8,low,white,white,26.92069694,796.24215,180.8147404,88.8,0,1,0,0,0,0,GLondon,2.1,0.534782609,0.253846154,0.344444444,0.534782609,1,50,0.231414108,1,0,0,0,0,0.083333333
621,18,f,2,high,mixed,mixed/other,16.7103747,886.5824,160.455205,293.12,208.57083,0.153424658,0.643835616,0.194520548,0.008219178,0,GLondon,2.6,0.534782609,0.330769231,0.455555556,0.534782609,1,99,0.131493819,0.276712329,0.547945205,0.156164384,0.019178082,0,0
622,33,m,2,high,other,mixed/other,27.77226741,2656.574375,943.0961739,294.8975,183.0930733,0.263013699,0.610958904,0.120547945,0.005479452,0,GLondon,2,0.343478261,0.1,0.322222222,0.343478261,1,104,0.80824416,0.293150685,0.55890411,0.142465753,0.005479452,0,0.5
623,29,f,2,high,white,white,23.59254271,1116.366525,250.9113899,625.974025,190.4619838,0.010958904,0.224657534,0.528767123,0.216438356,0.019178082,GLondon,2.6,0.552173913,0.161538462,0.455555556,0.552173913,1,165,0.073056717,0.008219178,0.24109589,0.553424658,0.164383562,0.032876712,0
624,30,f,2,high,white,white,21.98105275,1369.9831,248.5553105,584.7849,403.7361196,0.065753425,0.293150685,0.273972603,0.210958904,0.156164384,GLondon,2.7,0.395652174,0.284615385,0.477777778,0.395652174,1,60,0.065067694,0.095890411,0.260273973,0.271232877,0.205479452,0.167123288,0
625,43,f,4,medium,white,white,39.03957866,1289.046,371.7892601,237.45,107.7604403,0.402739726,0.589041096,0.008219178,0,0,GLondon,3.1,0.604347826,0.284615385,0.566666667,0.604347826,1,71,0.619937,0.347945205,0.646575342,0.005479452,0,0,0
626,37,f,3,medium,white,white,41.65680473,782.3299,185.4796356,19.7,0,1,0,0,0,0,GLondon,2.3,0.569565217,0.376923077,0.388888889,0.569565217,1,77,0.00489684,1,0,0,0,0,0
627,32,m,2,high,white,white,25.05564829,2230.3852,677.8762888,1066.497,805.2012517,0.054794521,0.093150685,0.115068493,0.134246575,0.602739726,GLondon,2.7,0.604347826,0.376923077,0.477777778,0.604347826,1,66,0.949113797,0.046575342,0.115068493,0.123287671,0.131506849,0.583561644,0
628,16,f,2,high,white,white,20.7813718,1148.0925,372.4306489,720.1305,530.3149639,0.057534247,0.22739726,0.22739726,0.183561644,0.304109589,GLondon,2.8,0.395652174,0.315384615,0.5,0.395652174,1,127,0.407469365,0.068493151,0.202739726,0.180821918,0.197260274,0.350684932,0
629,55,f,4,medium,white,white,24.86479316,1312.289288,189.5743483,176.394,124.8590041,0.583561644,0.416438356,0,0,0,GLondon,3.2,0.343478261,0.5,0.588888889,0.343478261,1,87,0.119219444,0.520547945,0.476712329,0.002739726,0,0,0.5
630,16,f,1,high,white,white,21.43677099,1619.910025,325.6461851,292.99805,179.4652027,0.252054795,0.619178082,0.120547945,0.008219178,0,GLondon,3.3,0.62173913,0.315384615,0.611111111,0.62173913,1,117,0.106506018,0.295890411,0.589041096,0.106849315,0.008219178,0,0
631,45,m,4,medium,white,white,25.09368849,1551.9555,540.7125791,365.46155,194.5585977,0.202739726,0.561643836,0.221917808,0.01369863,0,GLondon,1.8,0.413043478,0.1,0.277777778,0.413043478,1,121,0.98981289,0.178082192,0.515068493,0.276712329,0.030136986,0,0
632,59,m,3,medium,white,white,25.53387098,1398.8925,484.4921191,258.9,172.7981564,0.315068493,0.589041096,0.093150685,0.002739726,0,GLondon,1.7,0.534782609,0.146153846,0.255555556,0.534782609,1,129,0.661716949,0.312328767,0.591780822,0.082191781,0.01369863,0,0
